,index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
18877,93992,SUL,RIO GRANDE DO SUL,4.13,2017-11-08,2017
18878,93994,NORTE,RORAIMA,3.87,2017-11-08,2017
18879,93996,SUDESTE,SAO PAULO,3.751,2017-11-08,2017
18880,93997,NORDESTE,SERGIPE,3.962,2017-11-08,2017
18881,93998,NORTE,TOCANTINS,4.075,2017-11-08,2017
18882,93987,SUL,PARANA,3.844,2017-11-08,2017
18883,93995,SUL,SANTA CATARINA,3.802,2017-11-08,2017
18884,93986,NORDESTE,PARAIBA,3.692,2017-11-08,2017
18885,93977,NORDESTE,CEARA,4.139,2017-11-08,2017
18886,93984,SUDESTE,MINAS GERAIS,4.013,2017-11-08,2017
18887,93972,NORTE,ACRE,4.519,2017-11-08,2017
18888,93973,NORDESTE,ALAGOAS,3.979,2017-11-08,2017
18889,93974,NORTE,AMAPA,3.785,2017-11-08,2017
18890,93975,NORTE,AMAZONAS,3.682,2017-11-08,2017
18891,93976,NORDESTE,BAHIA,3.959,2017-11-08,2017
18892,93978,CENTRO OESTE,DISTRITO FEDERAL,4.072,2017-11-08,2017
18893,93979,SUDESTE,ESPIRITO SANTO,3.864,2017-11-08,2017
18894,93980,CENTRO OESTE,GOIAS,4.384,2017-11-08,2017
18895,93981,NORDESTE,MARANHAO,3.657,2017-11-08,2017
18896,93982,CENTRO OESTE,MATO GROSSO,4.039,2017-11-08,2017
18897,93983,CENTRO OESTE,MATO GROSSO DO SUL,3.781,2017-11-08,2017
18898,93985,NORTE,PARA,4.071,2017-11-08,2017
18899,94143,SUL,RIO GRANDE DO SUL,4.176,2017-11-15,2017
18900,94138,SUL,PARANA,3.903,2017-11-15,2017
18901,94139,NORDESTE,PERNAMBUCO,3.919,2017-11-15,2017
18902,94140,NORDESTE,PIAUI,3.89,2017-11-15,2017
18903,94141,SUDESTE,RIO DE JANEIRO,4.342,2017-11-15,2017
18904,94142,NORDESTE,RIO GRANDE DO NORTE,4.025,2017-11-15,2017
18905,94144,NORTE,RONDONIA,4.007,2017-11-15,2017
18906,94146,SUL,SANTA CATARINA,3.794,2017-11-15,2017
18907,94147,SUDESTE,SAO PAULO,3.762,2017-11-15,2017
18908,94148,NORDESTE,SERGIPE,4.026,2017-11-15,2017
18909,94149,NORTE,TOCANTINS,4.06,2017-11-15,2017
18910,94145,NORTE,RORAIMA,3.991,2017-11-15,2017
18911,94137,NORDESTE,PARAIBA,3.652,2017-11-15,2017
18912,94135,SUDESTE,MINAS GERAIS,4.035,2017-11-15,2017
18913,94123,NORTE,ACRE,4.779,2017-11-15,2017
18914,94124,NORDESTE,ALAGOAS,4.13,2017-11-15,2017
18915,94125,NORTE,AMAPA,3.758,2017-11-15,2017
18916,94136,NORTE,PARA,4.066,2017-11-15,2017
18917,94126,NORTE,AMAZONAS,4.095,2017-11-15,2017
18918,94128,NORDESTE,CEARA,4.144,2017-11-15,2017
18919,94129,CENTRO OESTE,DISTRITO FEDERAL,4.062,2017-11-15,2017
18920,94130,SUDESTE,ESPIRITO SANTO,3.926,2017-11-15,2017
18921,94131,CENTRO OESTE,GOIAS,4.28,2017-11-15,2017
18922,94132,NORDESTE,MARANHAO,3.653,2017-11-15,2017
18923,94133,CENTRO OESTE,MATO GROSSO,4.009,2017-11-15,2017
18924,94134,CENTRO OESTE,MATO GROSSO DO SUL,3.73,2017-11-15,2017
18925,94127,NORDESTE,BAHIA,4.016,2017-11-15,2017
18926,94287,SUL,PARANA,3.926,2017-11-22,2017
18927,94288,NORDESTE,PERNAMBUCO,3.966,2017-11-22,2017
18928,94289,NORDESTE,PIAUI,3.888,2017-11-22,2017
18929,94290,SUDESTE,RIO DE JANEIRO,4.476,2017-11-22,2017
18930,94291,NORDESTE,RIO GRANDE DO NORTE,3.954,2017-11-22,2017
18931,94292,SUL,RIO GRANDE DO SUL,4.189,2017-11-22,2017
18932,94293,NORTE,RONDONIA,4.068,2017-11-22,2017
18933,94297,NORDESTE,SERGIPE,3.984,2017-11-22,2017
18934,94295,SUL,SANTA CATARINA,3.915,2017-11-22,2017
18935,94296,SUDESTE,SAO PAULO,3.826,2017-11-22,2017
18936,94298,NORTE,TOCANTINS,4.273,2017-11-22,2017
18937,94294,NORTE,RORAIMA,4.0,2017-11-22,2017
18938,94286,NORDESTE,PARAIBA,3.851,2017-11-22,2017
18939,94284,SUDESTE,MINAS GERAIS,4.06,2017-11-22,2017
18940,94272,NORTE,ACRE,4.828,2017-11-22,2017
18941,94273,NORDESTE,ALAGOAS,4.116,2017-11-22,2017
18942,94274,NORTE,AMAPA,3.791,2017-11-22,2017
18943,94285,NORTE,PARA,4.155,2017-11-22,2017
18944,94275,NORTE,AMAZONAS,4.099,2017-11-22,2017
18945,94277,NORDESTE,CEARA,4.156,2017-11-22,2017
18946,94278,CENTRO OESTE,DISTRITO FEDERAL,4.086,2017-11-22,2017
18947,94279,SUDESTE,ESPIRITO SANTO,3.946,2017-11-22,2017
18948,94280,CENTRO OESTE,GOIAS,4.425,2017-11-22,2017
18949,94281,NORDESTE,MARANHAO,3.69,2017-11-22,2017
18950,94282,CENTRO OESTE,MATO GROSSO,4.086,2017-11-22,2017
18951,94283,CENTRO OESTE,MATO GROSSO DO SUL,3.979,2017-11-22,2017
18952,94276,NORDESTE,BAHIA,3.992,2017-11-22,2017
18953,94438,NORDESTE,PIAUI,3.958,2017-11-29,2017
18954,94439,SUDESTE,RIO DE JANEIRO,4.416,2017-11-29,2017
18955,94440,NORDESTE,RIO GRANDE DO NORTE,4.05,2017-11-29,2017
18956,94441,SUL,RIO GRANDE DO SUL,4.245,2017-11-29,2017
18957,94442,NORTE,RONDONIA,4.096,2017-11-29,2017
18958,94443,NORTE,RORAIMA,3.989,2017-11-29,2017
18959,94444,SUL,SANTA CATARINA,3.936,2017-11-29,2017
18960,94446,NORDESTE,SERGIPE,4.011,2017-11-29,2017
18961,94447,NORTE,TOCANTINS,4.213,2017-11-29,2017
18962,94437,NORDESTE,PERNAMBUCO,3.987,2017-11-29,2017
18963,94445,SUDESTE,SAO PAULO,3.902,2017-11-29,2017
18964,94436,SUL,PARANA,3.966,2017-11-29,2017
18965,94434,NORTE,PARA,4.114,2017-11-29,2017
18966,94421,NORTE,ACRE,4.764,2017-11-29,2017
18967,94422,NORDESTE,ALAGOAS,4.173,2017-11-29,2017
18968,94423,NORTE,AMAPA,3.87,2017-11-29,2017
18969,94424,NORTE,AMAZONAS,4.104,2017-11-29,2017
18970,94425,NORDESTE,BAHIA,4.014,2017-11-29,2017
18971,94426,NORDESTE,CEARA,4.145,2017-11-29,2017
18972,94427,CENTRO OESTE,DISTRITO FEDERAL,4.129,2017-11-29,2017
18973,94429,CENTRO OESTE,GOIAS,4.375,2017-11-29,2017
18974,94430,NORDESTE,MARANHAO,3.645,2017-11-29,2017
18975,94431,CENTRO OESTE,MATO GROSSO,4.041,2017-11-29,2017
18976,94432,CENTRO OESTE,MATO GROSSO DO SUL,3.984,2017-11-29,2017
18977,94433,SUDESTE,MINAS GERAIS,4.095,2017-11-29,2017
18978,94435,NORDESTE,PARAIBA,3.885,2017-11-29,2017
18979,94428,SUDESTE,ESPIRITO SANTO,3.929,2017-11-29,2017
18980,94589,NORDESTE,PERNAMBUCO,3.949,2017-12-06,2017
18981,94590,NORDESTE,PIAUI,3.911,2017-12-06,2017
18982,94591,SUDESTE,RIO DE JANEIRO,4.42,2017-12-06,2017
18983,94592,NORDESTE,RIO GRANDE DO NORTE,4.024,2017-12-06,2017
18984,94593,SUL,RIO GRANDE DO SUL,4.215,2017-12-06,2017
18985,94594,NORTE,RONDONIA,4.169,2017-12-06,2017
18986,94595,NORTE,RORAIMA,3.991,2017-12-06,2017
18987,94599,NORTE,TOCANTINS,4.255,2017-12-06,2017
18988,94597,SUDESTE,SAO PAULO,3.876,2017-12-06,2017
18989,94598,NORDESTE,SERGIPE,3.972,2017-12-06,2017
18990,94596,SUL,SANTA CATARINA,3.999,2017-12-06,2017
18991,94588,SUL,PARANA,3.978,2017-12-06,2017
18992,94586,NORTE,PARA,4.172,2017-12-06,2017
18993,94573,NORTE,ACRE,4.82,2017-12-06,2017
18994,94574,NORDESTE,ALAGOAS,4.147,2017-12-06,2017
18995,94575,NORTE,AMAPA,3.926,2017-12-06,2017
18996,94576,NORTE,AMAZONAS,3.908,2017-12-06,2017
18997,94587,NORDESTE,PARAIBA,3.868,2017-12-06,2017
18998,94577,NORDESTE,BAHIA,4.081,2017-12-06,2017
18999,94579,CENTRO OESTE,DISTRITO FEDERAL,4.178,2017-12-06,2017
19000,94580,SUDESTE,ESPIRITO SANTO,3.937,2017-12-06,2017
19001,94581,CENTRO OESTE,GOIAS,4.449,2017-12-06,2017
19002,94582,NORDESTE,MARANHAO,3.705,2017-12-06,2017
19003,94583,CENTRO OESTE,MATO GROSSO,4.102,2017-12-06,2017
19004,94584,CENTRO OESTE,MATO GROSSO DO SUL,4.023,2017-12-06,2017
19005,94585,SUDESTE,MINAS GERAIS,4.094,2017-12-06,2017
19006,94578,NORDESTE,CEARA,4.174,2017-12-06,2017
19007,94740,SUL,PARANA,4.03,2017-12-13,2017
19008,94741,NORDESTE,PERNAMBUCO,3.987,2017-12-13,2017
19009,94742,NORDESTE,PIAUI,3.928,2017-12-13,2017
19010,94743,SUDESTE,RIO DE JANEIRO,4.44,2017-12-13,2017
19011,94744,NORDESTE,RIO GRANDE DO NORTE,4.028,2017-12-13,2017
19012,94745,SUL,RIO GRANDE DO SUL,4.266,2017-12-13,2017
19013,94746,NORTE,RONDONIA,4.183,2017-12-13,2017
19014,94750,NORDESTE,SERGIPE,3.966,2017-12-13,2017
19015,94748,SUL,SANTA CATARINA,3.949,2017-12-13,2017
19016,94749,SUDESTE,SAO PAULO,3.878,2017-12-13,2017
19017,94751,NORTE,TOCANTINS,4.23,2017-12-13,2017
19018,94747,NORTE,RORAIMA,3.977,2017-12-13,2017
19019,94739,NORDESTE,PARAIBA,3.885,2017-12-13,2017
19020,94737,SUDESTE,MINAS GERAIS,4.135,2017-12-13,2017
19021,94725,NORTE,ACRE,4.77,2017-12-13,2017
19022,94726,NORDESTE,ALAGOAS,3.982,2017-12-13,2017
19023,94727,NORTE,AMAPA,3.915,2017-12-13,2017
19024,94738,NORTE,PARA,4.105,2017-12-13,2017
19025,94728,NORTE,AMAZONAS,3.842,2017-12-13,2017
19026,94730,NORDESTE,CEARA,4.169,2017-12-13,2017
19027,94731,CENTRO OESTE,DISTRITO FEDERAL,4.168,2017-12-13,2017
19028,94732,SUDESTE,ESPIRITO SANTO,3.939,2017-12-13,2017
19029,94733,CENTRO OESTE,GOIAS,4.366,2017-12-13,2017
19030,94734,NORDESTE,MARANHAO,3.663,2017-12-13,2017
19031,94735,CENTRO OESTE,MATO GROSSO,4.091,2017-12-13,2017
19032,94736,CENTRO OESTE,MATO GROSSO DO SUL,3.995,2017-12-13,2017
19033,94729,NORDESTE,BAHIA,4.039,2017-12-13,2017
19034,94897,NORTE,RORAIMA,3.99,2017-12-20,2017
19035,94892,NORDESTE,PIAUI,3.944,2017-12-20,2017
19036,94893,SUDESTE,RIO DE JANEIRO,4.549,2017-12-20,2017
19037,94894,NORDESTE,RIO GRANDE DO NORTE,4.09,2017-12-20,2017
19038,94895,SUL,RIO GRANDE DO SUL,4.231,2017-12-20,2017
19039,94896,NORTE,RONDONIA,4.179,2017-12-20,2017
19040,94898,SUL,SANTA CATARINA,4.025,2017-12-20,2017
19041,94900,NORDESTE,SERGIPE,3.981,2017-12-20,2017
19042,94901,NORTE,TOCANTINS,4.279,2017-12-20,2017
19043,94891,NORDESTE,PERNAMBUCO,3.951,2017-12-20,2017
19044,94899,SUDESTE,SAO PAULO,3.941,2017-12-20,2017
19045,94890,SUL,PARANA,4.046,2017-12-20,2017
19046,94881,CENTRO OESTE,DISTRITO FEDERAL,4.212,2017-12-20,2017
19047,94888,NORTE,PARA,4.156,2017-12-20,2017
19048,94875,NORTE,ACRE,4.798,2017-12-20,2017
19049,94876,NORDESTE,ALAGOAS,4.043,2017-12-20,2017
19050,94877,NORTE,AMAPA,3.91,2017-12-20,2017
19051,94878,NORTE,AMAZONAS,3.772,2017-12-20,2017
19052,94879,NORDESTE,BAHIA,3.932,2017-12-20,2017
19053,94880,NORDESTE,CEARA,4.178,2017-12-20,2017
19054,94882,SUDESTE,ESPIRITO SANTO,3.959,2017-12-20,2017
19055,94883,CENTRO OESTE,GOIAS,4.448,2017-12-20,2017
19056,94884,NORDESTE,MARANHAO,3.727,2017-12-20,2017
19057,94885,CENTRO OESTE,MATO GROSSO,4.199,2017-12-20,2017
19058,94886,CENTRO OESTE,MATO GROSSO DO SUL,4.05,2017-12-20,2017
19059,94887,SUDESTE,MINAS GERAIS,4.169,2017-12-20,2017
19060,94889,NORDESTE,PARAIBA,3.867,2017-12-20,2017
19061,95042,NORDESTE,PERNAMBUCO,3.966,2017-12-27,2017
19062,95043,NORDESTE,PIAUI,3.931,2017-12-27,2017
19063,95044,SUDESTE,RIO DE JANEIRO,4.548,2017-12-27,2017
19064,95045,NORDESTE,RIO GRANDE DO NORTE,4.099,2017-12-27,2017
19065,95046,SUL,RIO GRANDE DO SUL,4.372,2017-12-27,2017
19066,95047,NORTE,RONDONIA,4.195,2017-12-27,2017
19067,95048,NORTE,RORAIMA,4.143,2017-12-27,2017
19068,95052,NORTE,TOCANTINS,4.269,2017-12-27,2017
19069,95050,SUDESTE,SAO PAULO,3.945,2017-12-27,2017
19070,95051,NORDESTE,SERGIPE,4.109,2017-12-27,2017
19071,95041,SUL,PARANA,4.073,2017-12-27,2017
19072,95049,SUL,SANTA CATARINA,4.003,2017-12-27,2017
19073,95040,NORDESTE,PARAIBA,3.897,2017-12-27,2017
19074,95038,SUDESTE,MINAS GERAIS,4.188,2017-12-27,2017
19075,95026,NORTE,ACRE,4.771,2017-12-27,2017
19076,95027,NORDESTE,ALAGOAS,3.975,2017-12-27,2017
19077,95028,NORTE,AMAPA,3.957,2017-12-27,2017
19078,95029,NORTE,AMAZONAS,3.682,2017-12-27,2017
19079,95030,NORDESTE,BAHIA,3.926,2017-12-27,2017
19080,95031,NORDESTE,CEARA,4.154,2017-12-27,2017
19081,95032,CENTRO OESTE,DISTRITO FEDERAL,4.197,2017-12-27,2017
19082,95033,SUDESTE,ESPIRITO SANTO,4.024,2017-12-27,2017
19083,95034,CENTRO OESTE,GOIAS,4.381,2017-12-27,2017
19084,95035,NORDESTE,MARANHAO,3.663,2017-12-27,2017
19085,95036,CENTRO OESTE,MATO GROSSO,4.142,2017-12-27,2017
19086,95037,CENTRO OESTE,MATO GROSSO DO SUL,4.061,2017-12-27,2017
19087,95039,NORTE,PARA,4.171,2017-12-27,2017
19088,95198,NORTE,RORAIMA,4.16,2018-01-03,2018
19089,95194,SUDESTE,RIO DE JANEIRO,4.657,2018-01-03,2018
19090,95195,NORDESTE,RIO GRANDE DO NORTE,4.076,2018-01-03,2018
19091,95196,SUL,RIO GRANDE DO SUL,4.33,2018-01-03,2018
19092,95197,NORTE,RONDONIA,4.261,2018-01-03,2018
19093,95193,NORDESTE,PIAUI,4.068,2018-01-03,2018
19094,95199,SUL,SANTA CATARINA,3.994,2018-01-03,2018
19095,95201,NORDESTE,SERGIPE,4.187,2018-01-03,2018
19096,95202,NORTE,TOCANTINS,4.358,2018-01-03,2018
19097,95192,NORDESTE,PERNAMBUCO,4.007,2018-01-03,2018
19098,95200,SUDESTE,SAO PAULO,3.975,2018-01-03,2018
19099,95191,SUL,PARANA,4.115,2018-01-03,2018
19100,95182,CENTRO OESTE,DISTRITO FEDERAL,4.206,2018-01-03,2018
19101,95189,NORTE,PARA,4.287,2018-01-03,2018
19102,95176,NORTE,ACRE,4.802,2018-01-03,2018
19103,95177,NORDESTE,ALAGOAS,4.136,2018-01-03,2018
19104,95178,NORTE,AMAPA,4.045,2018-01-03,2018
19105,95179,NORTE,AMAZONAS,3.865,2018-01-03,2018
19106,95180,NORDESTE,BAHIA,3.996,2018-01-03,2018
19107,95181,NORDESTE,CEARA,4.129,2018-01-03,2018
19108,95183,SUDESTE,ESPIRITO SANTO,4.068,2018-01-03,2018
19109,95184,CENTRO OESTE,GOIAS,4.396,2018-01-03,2018
19110,95185,NORDESTE,MARANHAO,3.798,2018-01-03,2018
19111,95186,CENTRO OESTE,MATO GROSSO,4.213,2018-01-03,2018
19112,95187,CENTRO OESTE,MATO GROSSO DO SUL,4.135,2018-01-03,2018
19113,95188,SUDESTE,MINAS GERAIS,4.325,2018-01-03,2018
19114,95190,NORDESTE,PARAIBA,3.874,2018-01-03,2018
19115,95343,NORDESTE,PERNAMBUCO,4.022,2018-01-10,2018
19116,95344,NORDESTE,PIAUI,4.089,2018-01-10,2018
19117,95345,SUDESTE,RIO DE JANEIRO,4.633,2018-01-10,2018
19118,95346,NORDESTE,RIO GRANDE DO NORTE,4.151,2018-01-10,2018
19119,95347,SUL,RIO GRANDE DO SUL,4.344,2018-01-10,2018
19120,95348,NORTE,RONDONIA,4.331,2018-01-10,2018
19121,95349,NORTE,RORAIMA,4.173,2018-01-10,2018
19122,95353,NORTE,TOCANTINS,4.385,2018-01-10,2018
19123,95351,SUDESTE,SAO PAULO,3.988,2018-01-10,2018
19124,95352,NORDESTE,SERGIPE,4.193,2018-01-10,2018
19125,95342,SUL,PARANA,4.125,2018-01-10,2018
19126,95350,SUL,SANTA CATARINA,3.988,2018-01-10,2018
19127,95341,NORDESTE,PARAIBA,3.91,2018-01-10,2018
19128,95339,SUDESTE,MINAS GERAIS,4.394,2018-01-10,2018
19129,95327,NORTE,ACRE,4.769,2018-01-10,2018
19130,95328,NORDESTE,ALAGOAS,4.239,2018-01-10,2018
19131,95329,NORTE,AMAPA,4.11,2018-01-10,2018
19132,95330,NORTE,AMAZONAS,4.293,2018-01-10,2018
19133,95331,NORDESTE,BAHIA,4.055,2018-01-10,2018
19134,95332,NORDESTE,CEARA,4.342,2018-01-10,2018
19135,95333,CENTRO OESTE,DISTRITO FEDERAL,4.173,2018-01-10,2018
19136,95334,SUDESTE,ESPIRITO SANTO,4.081,2018-01-10,2018
19137,95335,CENTRO OESTE,GOIAS,4.406,2018-01-10,2018
19138,95336,NORDESTE,MARANHAO,3.823,2018-01-10,2018
19139,95337,CENTRO OESTE,MATO GROSSO,4.226,2018-01-10,2018
19140,95338,CENTRO OESTE,MATO GROSSO DO SUL,4.143,2018-01-10,2018
19141,95340,NORTE,PARA,4.259,2018-01-10,2018
19142,95495,NORDESTE,PIAUI,4.085,2018-01-17,2018
19143,95496,SUDESTE,RIO DE JANEIRO,4.646,2018-01-17,2018
19144,95497,NORDESTE,RIO GRANDE DO NORTE,4.19,2018-01-17,2018
19145,95498,SUL,RIO GRANDE DO SUL,4.346,2018-01-17,2018
19146,95499,NORTE,RONDONIA,4.34,2018-01-17,2018
19147,95500,NORTE,RORAIMA,4.175,2018-01-17,2018
19148,95501,SUL,SANTA CATARINA,4.006,2018-01-17,2018
19149,95503,NORDESTE,SERGIPE,4.2,2018-01-17,2018
19150,95504,NORTE,TOCANTINS,4.399,2018-01-17,2018
19151,95502,SUDESTE,SAO PAULO,4.002,2018-01-17,2018
19152,95494,NORDESTE,PERNAMBUCO,4.013,2018-01-17,2018
19153,95492,NORDESTE,PARAIBA,3.98,2018-01-17,2018
19154,95478,NORTE,ACRE,4.736,2018-01-17,2018
19155,95479,NORDESTE,ALAGOAS,4.245,2018-01-17,2018
19156,95480,NORTE,AMAPA,4.082,2018-01-17,2018
19157,95481,NORTE,AMAZONAS,4.308,2018-01-17,2018
19158,95482,NORDESTE,BAHIA,4.055,2018-01-17,2018
19159,95493,SUL,PARANA,4.133,2018-01-17,2018
19160,95483,NORDESTE,CEARA,4.372,2018-01-17,2018
19161,95485,SUDESTE,ESPIRITO SANTO,4.075,2018-01-17,2018
19162,95486,CENTRO OESTE,GOIAS,4.409,2018-01-17,2018
19163,95487,NORDESTE,MARANHAO,3.868,2018-01-17,2018
19164,95488,CENTRO OESTE,MATO GROSSO,4.244,2018-01-17,2018
19165,95489,CENTRO OESTE,MATO GROSSO DO SUL,4.143,2018-01-17,2018
19166,95490,SUDESTE,MINAS GERAIS,4.412,2018-01-17,2018
19167,95491,NORTE,PARA,4.265,2018-01-17,2018
19168,95484,CENTRO OESTE,DISTRITO FEDERAL,4.15,2018-01-17,2018
19169,95651,NORTE,RONDONIA,4.322,2018-01-24,2018
19170,95652,NORTE,RORAIMA,4.086,2018-01-24,2018
19171,95650,SUL,RIO GRANDE DO SUL,4.359,2018-01-24,2018
19172,95648,SUDESTE,RIO DE JANEIRO,4.651,2018-01-24,2018
19173,95647,NORDESTE,PIAUI,4.065,2018-01-24,2018
19174,95649,NORDESTE,RIO GRANDE DO NORTE,4.186,2018-01-24,2018
19175,95653,SUL,SANTA CATARINA,3.995,2018-01-24,2018
19176,95655,NORDESTE,SERGIPE,4.233,2018-01-24,2018
19177,95656,NORTE,TOCANTINS,4.398,2018-01-24,2018
19178,95646,NORDESTE,PERNAMBUCO,3.993,2018-01-24,2018
19179,95654,SUDESTE,SAO PAULO,4.006,2018-01-24,2018
19180,95645,SUL,PARANA,4.138,2018-01-24,2018
19181,95636,CENTRO OESTE,DISTRITO FEDERAL,4.147,2018-01-24,2018
19182,95643,NORTE,PARA,4.267,2018-01-24,2018
19183,95630,NORTE,ACRE,4.719,2018-01-24,2018
19184,95631,NORDESTE,ALAGOAS,4.232,2018-01-24,2018
19185,95632,NORTE,AMAPA,4.045,2018-01-24,2018
19186,95633,NORTE,AMAZONAS,4.308,2018-01-24,2018
19187,95634,NORDESTE,BAHIA,4.14,2018-01-24,2018
19188,95635,NORDESTE,CEARA,4.375,2018-01-24,2018
19189,95637,SUDESTE,ESPIRITO SANTO,4.055,2018-01-24,2018
19190,95638,CENTRO OESTE,GOIAS,4.411,2018-01-24,2018
19191,95639,NORDESTE,MARANHAO,3.876,2018-01-24,2018
19192,95640,CENTRO OESTE,MATO GROSSO,4.236,2018-01-24,2018
19193,95641,CENTRO OESTE,MATO GROSSO DO SUL,4.153,2018-01-24,2018
19194,95642,SUDESTE,MINAS GERAIS,4.423,2018-01-24,2018
19195,95644,NORDESTE,PARAIBA,3.983,2018-01-24,2018
19196,95803,NORTE,RONDONIA,4.325,2018-01-31,2018
19197,95798,NORDESTE,PERNAMBUCO,4.219,2018-01-31,2018
19198,95799,NORDESTE,PIAUI,4.075,2018-01-31,2018
19199,95800,SUDESTE,RIO DE JANEIRO,4.661,2018-01-31,2018
19200,95801,NORDESTE,RIO GRANDE DO NORTE,4.249,2018-01-31,2018
19201,95802,SUL,RIO GRANDE DO SUL,4.369,2018-01-31,2018
19202,95804,NORTE,RORAIMA,4.094,2018-01-31,2018
19203,95806,SUDESTE,SAO PAULO,4.019,2018-01-31,2018
19204,95807,NORDESTE,SERGIPE,4.226,2018-01-31,2018
19205,95808,NORTE,TOCANTINS,4.402,2018-01-31,2018
19206,95797,SUL,PARANA,4.141,2018-01-31,2018
19207,95805,SUL,SANTA CATARINA,3.992,2018-01-31,2018
19208,95796,NORDESTE,PARAIBA,3.991,2018-01-31,2018
19209,95794,SUDESTE,MINAS GERAIS,4.421,2018-01-31,2018
19210,95782,NORTE,ACRE,4.749,2018-01-31,2018
19211,95783,NORDESTE,ALAGOAS,4.333,2018-01-31,2018
19212,95784,NORTE,AMAPA,4.05,2018-01-31,2018
19213,95795,NORTE,PARA,4.268,2018-01-31,2018
19214,95785,NORTE,AMAZONAS,4.305,2018-01-31,2018
19215,95787,NORDESTE,CEARA,4.301,2018-01-31,2018
19216,95788,CENTRO OESTE,DISTRITO FEDERAL,4.248,2018-01-31,2018
19217,95789,SUDESTE,ESPIRITO SANTO,4.05,2018-01-31,2018
19218,95790,CENTRO OESTE,GOIAS,4.418,2018-01-31,2018
19219,95791,NORDESTE,MARANHAO,3.861,2018-01-31,2018
19220,95792,CENTRO OESTE,MATO GROSSO,4.238,2018-01-31,2018
19221,95793,CENTRO OESTE,MATO GROSSO DO SUL,4.19,2018-01-31,2018
19222,95786,NORDESTE,BAHIA,4.269,2018-01-31,2018
19223,95949,SUL,PARANA,4.122,2018-02-07,2018
19224,95950,NORDESTE,PERNAMBUCO,4.186,2018-02-07,2018
19225,95951,NORDESTE,PIAUI,4.131,2018-02-07,2018
19226,95952,SUDESTE,RIO DE JANEIRO,4.669,2018-02-07,2018
19227,95953,NORDESTE,RIO GRANDE DO NORTE,4.22,2018-02-07,2018
19228,95954,SUL,RIO GRANDE DO SUL,4.369,2018-02-07,2018
19229,95955,NORTE,RONDONIA,4.329,2018-02-07,2018
19230,95959,NORDESTE,SERGIPE,4.188,2018-02-07,2018
19231,95957,SUL,SANTA CATARINA,3.99,2018-02-07,2018
19232,95958,SUDESTE,SAO PAULO,4.004,2018-02-07,2018
19233,95960,NORTE,TOCANTINS,4.412,2018-02-07,2018
19234,95956,NORTE,RORAIMA,4.081,2018-02-07,2018
19235,95948,NORDESTE,PARAIBA,3.989,2018-02-07,2018
19236,95946,SUDESTE,MINAS GERAIS,4.438,2018-02-07,2018
19237,95934,NORTE,ACRE,4.713,2018-02-07,2018
19238,95935,NORDESTE,ALAGOAS,4.335,2018-02-07,2018
19239,95936,NORTE,AMAPA,4.028,2018-02-07,2018
19240,95947,NORTE,PARA,4.281,2018-02-07,2018
19241,95937,NORTE,AMAZONAS,4.296,2018-02-07,2018
19242,95939,NORDESTE,CEARA,4.163,2018-02-07,2018
19243,95940,CENTRO OESTE,DISTRITO FEDERAL,4.277,2018-02-07,2018
19244,95941,SUDESTE,ESPIRITO SANTO,4.045,2018-02-07,2018
19245,95942,CENTRO OESTE,GOIAS,4.407,2018-02-07,2018
19246,95943,NORDESTE,MARANHAO,3.87,2018-02-07,2018
19247,95944,CENTRO OESTE,MATO GROSSO,4.243,2018-02-07,2018
19248,95945,CENTRO OESTE,MATO GROSSO DO SUL,4.181,2018-02-07,2018
19249,95938,NORDESTE,BAHIA,4.266,2018-02-07,2018
19250,96100,SUL,PARANA,4.122,2018-02-14,2018
19251,96101,NORDESTE,PERNAMBUCO,4.138,2018-02-14,2018
19252,96102,NORDESTE,PIAUI,4.141,2018-02-14,2018
19253,96103,SUDESTE,RIO DE JANEIRO,4.641,2018-02-14,2018
19254,96104,NORDESTE,RIO GRANDE DO NORTE,4.176,2018-02-14,2018
19255,96105,SUL,RIO GRANDE DO SUL,4.363,2018-02-14,2018
19256,96106,NORTE,RONDONIA,4.341,2018-02-14,2018
19257,96110,NORDESTE,SERGIPE,4.171,2018-02-14,2018
19258,96108,SUL,SANTA CATARINA,3.984,2018-02-14,2018
19259,96109,SUDESTE,SAO PAULO,4.014,2018-02-14,2018
19260,96111,NORTE,TOCANTINS,4.413,2018-02-14,2018
19261,96107,NORTE,RORAIMA,4.075,2018-02-14,2018
19262,96099,NORDESTE,PARAIBA,3.988,2018-02-14,2018
19263,96097,SUDESTE,MINAS GERAIS,4.447,2018-02-14,2018
19264,96085,NORTE,ACRE,4.712,2018-02-14,2018
19265,96086,NORDESTE,ALAGOAS,4.336,2018-02-14,2018
19266,96087,NORTE,AMAPA,4.028,2018-02-14,2018
19267,96098,NORTE,PARA,4.266,2018-02-14,2018
19268,96088,NORTE,AMAZONAS,4.314,2018-02-14,2018
19269,96090,NORDESTE,CEARA,4.167,2018-02-14,2018
19270,96091,CENTRO OESTE,DISTRITO FEDERAL,4.273,2018-02-14,2018
19271,96092,SUDESTE,ESPIRITO SANTO,4.043,2018-02-14,2018
19272,96093,CENTRO OESTE,GOIAS,4.368,2018-02-14,2018
19273,96094,NORDESTE,MARANHAO,3.878,2018-02-14,2018
19274,96095,CENTRO OESTE,MATO GROSSO,4.23,2018-02-14,2018
